case,x,v_x_0
h=1/2,0.15960000000000002,0.1570994665510618
h=1/2,0.16,0.15749595047385326
h=1/2,0.16040000000000001,0.1578924101101368
h=1/2,0.1608,0.15828884522096784
h=1/2,0.1612,0.15868525556726276
h=1/2,0.16160000000000002,0.15908164090979876
h=1/2,0.162,0.1594780010092137
h=1/2,0.16240000000000002,0.15987433562600714
h=1/2,0.1628,0.1602706445205394
h=1/2,0.1632,0.16066692745303418
h=1/2,0.1636,0.16106318418357757
h=1/2,0.164,0.16145941447211684
h=1/2,0.16440000000000002,0.1618556180784637
h=1/2,0.1648,0.16225179476229226
h=1/2,0.1652,0.16264794428314214
h=1/2,0.1656,0.1630440664004145
h=1/2,0.166,0.16344016087337707
h=1/2,0.16640000000000002,0.16383622746116144
h=1/2,0.1668,0.16423226592276455
h=1/2,0.16720000000000002,0.16462827601704855
h=1/2,0.1676,0.1650242575027416
h=1/2,0.168,0.16542021013843797
h=1/2,0.16840000000000002,0.16581613368259854
h=1/2,0.1688,0.16621202789355144
h=1/2,0.16920000000000002,0.1666078925294908
h=1/2,0.1696,0.1670037273484791
h=1/2,0.17,0.16739953210844744
h=1/2,0.1704,0.1677953065671938
h=1/2,0.1708,0.16819105048238592
h=1/2,0.17120000000000002,0.16858676361155955
h=1/2,0.1716,0.16898244571212037
h=1/2,0.17200000000000001,0.16937809654134348
h=1/2,0.1724,0.16977371585637446
h=1/2,0.1728,0.17016930341422903
h=1/2,0.17320000000000002,0.1705648589717931
h=1/2,0.1736,0.17096038228582422
h=1/2,0.17400000000000002,0.1713558731129519
h=1/2,0.1744,0.17175133120967645
h=1/2,0.1748,0.17214675633237078
h=1/2,0.1752,0.17254214823728098
h=1/2,0.1756,0.17293750668052488
h=1/2,0.17600000000000002,0.17333283141809427
h=1/2,0.1764,0.1737281222058542
h=1/2,0.1768,0.17412337879954448
h=1/2,0.1772,0.17451860095477875
h=1/2,0.1776,0.17491378842704516
h=1/2,0.17800000000000002,0.17530894097170716
h=1/2,0.1784,0.17570405834400363
h=1/2,0.17880000000000001,0.17609914029904927
h=1/2,0.1792,0.17649418659183513
h=1/2,0.1796,0.17688919697722813
h=1/2,0.18000000000000002,0.17728417120997395
h=1/2,0.1804,0.1776791090446929
h=1/2,0.18080000000000002,0.17807401023588443
h=1/2,0.1812,0.178468874537927
h=1/2,0.1816,0.17886370170507507
h=1/2,0.182,0.17925849149146414
h=1/2,0.1824,0.17965324365110744
h=1/2,0.18280000000000002,0.18004795793789835
h=1/2,0.1832,0.18044263410560984
h=1/2,0.1836,0.18083727190789503
h=1/2,0.184,0.18123187109828828
h=1/2,0.1844,0.18162643143020485
h=1/2,0.18480000000000002,0.18202095265694063
h=1/2,0.1852,0.1824154345316744
h=1/2,0.18560000000000001,0.1828098768074662
h=1/2,0.186,0.18320427923725893
h=1/2,0.1864,0.1835986415738787
h=1/2,0.18680000000000002,0.18399296357003442
h=1/2,0.1872,0.18438724497831877
h=1/2,0.18760000000000002,0.18478148555120893
h=1/2,0.188,0.1851756850410657
h=1/2,0.1884,0.18556984320013606
h=1/2,0.1888,0.18596395978055086
h=1/2,0.1892,0.18635803453432684
h=1/2,0.18960000000000002,0.1867520672133671
h=1/2,0.19,0.18714605756946096
h=1/2,0.1904,0.18754000535428456
h=1/2,0.1908,0.18793391031940082
h=1/2,0.1912,0.1883277722162604
h=1/2,0.19160000000000002,0.18872159079620232
h=1/2,0.192,0.18911536581045307
h=1/2,0.19240000000000002,0.18950909701012872
h=1/2,0.1928,0.18990278414623338
h=1/2,0.1932,0.19029642696966165
h=1/2,0.19360000000000002,0.19069002523119716
h=1/2,0.194,0.19108357868151504
h=1/2,0.19440000000000002,0.19147708707117927
h=1/2,0.1948,0.19187055015064636
h=1/2,0.1952,0.19226396767026407
h=1/2,0.1956,0.19265733938027121
h=1/2,0.196,0.1930506650307989
h=1/2,0.19640000000000002,0.19344394437187218
h=1/2,0.1968,0.19383717715340784
h=1/2,0.19720000000000001,0.19423036312521655
h=1/2,0.1976,0.19462350203700274
h=1/2,0.198,0.19501659363836552
h=1/2,0.19840000000000002,0.195409637678797
h=1/2,0.1988,0.19580263390768685
h=1/2,0.19920000000000002,0.19619558207431778
h=1/2,0.1996,0.19658848192786982
h=1/2,0.2,0.19698133321741865
h=1/2,0.20040000000000002,0.19737413569193699
h=1/2,0.2008,0.19776688910029377
h=1/2,0.20120000000000002,0.19815959319125714
h=1/2,0.2016,0.19855224771348998
h=1/2,0.202,0.1989448524155568
h=1/2,0.2024,0.19933740704591874
h=1/2,0.2028,0.19972991135293675
h=1/2,0.20320000000000002,0.20012236508487075
h=1/2,0.2036,0.2005147679898811
h=1/2,0.20400000000000001,0.2009071198160281
h=1/2,0.2044,0.20129942031127362
h=1/2,0.2048,0.20169166922347842
h=1/2,0.20520000000000002,0.2020838663004074
h=1/2,0.2056,0.20247601128972584
h=1/2,0.20600000000000002,0.20286810393900173
h=1/2,0.2064,0.20326014399570633
h=1/2,0.2068,0.20365213120721326
h=1/2,0.20720000000000002,0.20404406532079952
h=1/2,0.2076,0.20443594608364754
h=1/2,0.20800000000000002,0.2048277732428438
h=1/2,0.2084,0.20521954654537763
h=1/2,0.2088,0.205611265738146
h=1/2,0.2092,0.20600293056795072
h=1/2,0.2096,0.20639454078149963
h=1/2,0.21000000000000002,0.20678609612540647
h=1/2,0.2104,0.20717759634619345
h=1/2,0.21080000000000002,0.20756904119028918
h=1/2,0.2112,0.2079604304040286
h=1/2,0.2116,0.2083517637336579
h=1/2,0.21200000000000002,0.20874304092533
h=1/2,0.2124,0.20913426172510666
h=1/2,0.21280000000000002,0.2095254258789598
h=1/2,0.2132,0.20991653313277078
h=1/2,0.2136,0.21030758323233184
h=1/2,0.21400000000000002,0.2106985759233453
h=1/2,0.2144,0.21108951095142497
h=1/2,0.21480000000000002,0.21148038806209657
h=1/2,0.2152,0.21187120700079703
h=1/2,0.2156,0.21226196751287654
h=1/2,0.216,0.2126526693435975
h=1/2,0.2164,0.21304331223813566
h=1/2,0.21680000000000002,0.21343389594158088
h=1/2,0.2172,0.21382442019893702
h=1/2,0.21760000000000002,0.21421488475512251
h=1/2,0.218,0.21460528935497064
h=1/2,0.2184,0.21499563374323072
h=1/2,0.21880000000000002,0.2153859176645669
h=1/2,0.2192,0.2157761408635607
h=1/2,0.21960000000000002,0.21616630308470958
h=1/2,0.22,0.21655640407242838
h=1/2,0.2204,0.21694644357104986
h=1/2,0.22080000000000002,0.21733642132482495
h=1/2,0.2212,0.2177263370779231
h=1/2,0.22160000000000002,0.2181161905744312
h=1/2,0.222,0.2185059815583576
h=1/2,0.22240000000000001,0.2188957097736291
h=1/2,0.2228,0.2192853749640928
h=1/2,0.2232,0.21967497687351767
h=1/2,0.22360000000000002,0.22006451524559228
h=1/2,0.224,0.22045398982392764
h=1/2,0.22440000000000002,0.2208434003520564
h=1/2,0.2248,0.22123274657343386
h=1/2,0.2252,0.22162202823143767
h=1/2,0.22560000000000002,0.22201124506937
h=1/2,0.226,0.2224003968304556
h=1/2,0.22640000000000002,0.22278948325784378
h=1/2,0.2268,0.2231785040946088
h=1/2,0.2272,0.22356745908374928
h=1/2,0.22760000000000002,0.22395634796819044
h=1/2,0.228,0.2243451704907829
h=1/2,0.22840000000000002,0.22473392639430284
h=1/2,0.2288,0.22512261542145534
h=1/2,0.22920000000000001,0.22551123731487074
h=1/2,0.2296,0.2258997918171087
h=1/2,0.23,0.2262882786706566
h=1/2,0.23040000000000002,0.22667669761793013
h=1/2,0.2308,0.227065048401274
h=1/2,0.23120000000000002,0.22745333076296323
h=1/2,0.2316,0.2278415444452024
h=1/2,0.232,0.22822968919012687
h=1/2,0.23240000000000002,0.22861776473980253
h=1/2,0.2328,0.22900577083622667
h=1/2,0.23320000000000002,0.22939370722132954
h=1/2,0.2336,0.22978157363697138
h=1/2,0.234,0.23016936982494718
h=1/2,0.23440000000000003,0.2305570955269843
h=1/2,0.2348,0.23094475048474447
h=1/2,0.23520000000000002,0.2313323344398223
h=1/2,0.2356,0.23171984713374782
h=1/2,0.23600000000000002,0.23210728830798613
h=1/2,0.2364,0.2324946577039372
h=1/2,0.2368,0.2328819550629383
h=1/2,0.23720000000000002,0.2332691801262609
h=1/2,0.2376,0.23365633263511523
h=1/2,0.23800000000000002,0.23404341233064788
h=1/2,0.2384,0.234430418953944
h=1/2,0.2388,0.23481735224602643
h=1/2,0.23920000000000002,0.2352042119478562
h=1/2,0.2396,0.23559099780033452
h=1/2,0.24000000000000002,0.23597770954430233
h=1/2,0.2404,0.23636434692053893
h=1/2,0.24080000000000001,0.23675090966976634
h=1/2,0.2412,0.23713739753264643
h=1/2,0.2416,0.23752381024978225
h=1/2,0.24200000000000002,0.23791014756171983
h=1/2,0.2424,0.23829640920894687
h=1/2,0.24280000000000002,0.23868259493189425
h=1/2,0.2432,0.23906870447093598
h=1/2,0.2436,0.2394547375663906
h=1/2,0.24400000000000002,0.23984069395851979
h=1/2,0.2444,0.2402265733875308
h=1/2,0.24480000000000002,0.24061237559357548
h=1/2,0.2452,0.24099810031675234
h=1/2,0.2456,0.2413837472971049
h=1/2,0.24600000000000002,0.24176931627462445
h=1/2,0.2464,0.2421548069892477
h=1/2,0.24680000000000002,0.2425402191808616
h=1/2,0.2472,0.24292555258929888
h=1/2,0.24760000000000001,0.24331080695434112
h=1/2,0.248,0.24369598201571957
h=1/2,0.2484,0.24408107751311475
h=1/2,0.24880000000000002,0.24446609318615672
h=1/2,0.2492,0.244851028774427
h=1/2,0.24960000000000002,0.2452358840174566
h=1/2,0.25,0.24562065865472807
h=1/2,0.2504,0.2460053524256773
h=1/2,0.2508,0.24638996506969144
h=1/2,0.25120000000000003,0.2467744963261098
h=1/2,0.2516,0.24715894593422602
h=1/2,0.252,0.2475433136332873
h=1/2,0.2524,0.24792759916249407
h=1/2,0.2528,0.24831180226100313
h=1/2,0.25320000000000004,0.2486959226679254
h=1/2,0.2536,0.24907996012232786
h=1/2,0.254,0.24946391436323345
h=1/2,0.2544,0.24984778512962175
h=1/2,0.2548,0.250231572160429
h=1/2,0.25520000000000004,0.2506152751945498
h=1/2,0.2556,0.2509988939708371
h=1/2,0.256,0.2513824282281009
h=1/2,0.2564,0.2517658777051124
h=1/2,0.25680000000000003,0.2521492421405999
h=1/2,0.25720000000000004,0.25253252127325365
h=1/2,0.2576,0.2529157148417236
h=1/2,0.258,0.2532988225846207
h=1/2,0.2584,0.25368184424051743
h=1/2,0.25880000000000003,0.2540647795479482
h=1/2,0.2592,0.25444762824541056
h=1/2,0.2596,0.2548303900713635
h=1/2,0.26,0.2552130647642302
h=1/2,0.2604,0.25559565206239865
h=1/2,0.26080000000000003,0.2559781517042194
h=1/2,0.2612,0.2563605634280096
h=1/2,0.2616,0.2567428869720514
h=1/2,0.262,0.2571251220745921
h=1/2,0.2624,0.257507268473845
h=1/2,0.26280000000000003,0.2578893259079916
h=1/2,0.2632,0.2582712941151804
h=1/2,0.2636,0.25865317283352707
h=1/2,0.264,0.2590349618011161
h=1/2,0.2644,0.2594166607560008
h=1/2,0.26480000000000004,0.2597982694362035
h=1/2,0.2652,0.2601797875797162
h=1/2,0.2656,0.260561214924502
h=1/2,0.266,0.2609425512084941
h=1/2,0.2664,0.26132379616959706
h=1/2,0.26680000000000004,0.2617049495456876
h=1/2,0.2672,0.26208601107461427
h=1/2,0.2676,0.26246698049419825
h=1/2,0.268,0.26284785754223466
h=1/2,0.2684,0.26322864195649226
h=1/2,0.26880000000000004,0.26360933347471394
h=1/2,0.2692,0.2639899318346159
h=1/2,0.2696,0.26437043677389277
h=1/2,0.27,0.264750848030212
h=1/2,0.27040000000000003,0.26513116534121894
h=1/2,0.27080000000000004,0.2655113884445348
h=1/2,0.2712,0.26589151707775865
h=1/2,0.2716,0.2662715509784676
h=1/2,0.272,0.2666514898842154
h=1/2,0.27240000000000003,0.2670313335325365
h=1/2,0.2728,0.26741108166094363
h=1/2,0.2732,0.2677907340069295
h=1/2,0.2736,0.2681702903079667
h=1/2,0.274,0.2685497503015097
h=1/2,0.27440000000000003,0.2689291137249925
h=1/2,0.2748,0.269308380315833
h=1/2,0.2752,0.2696875498114296
h=1/2,0.2756,0.27006662194916364
h=1/2,0.276,0.2704455964664008
h=1/2,0.27640000000000003,0.27082447310049007
h=1/2,0.2768,0.27120325158876474
h=1/2,0.2772,0.27158193166854233
h=1/2,0.2776,0.2719605130771268
h=1/2,0.278,0.2723389955518069
h=1/2,0.27840000000000004,0.2727173788298584
h=1/2,0.2788,0.2730956626485434
h=1/2,0.2792,0.2734738467451119
h=1/2,0.2796,0.2738519308568006
h=1/2,0.28,0.27422991472083647
h=1/2,0.28040000000000004,0.2746077980744341
h=1/2,0.2808,0.2749855806547967
h=1/2,0.2812,0.2753632621991198
h=1/2,0.2816,0.2757408424445867
h=1/2,0.28200000000000003,0.2761183211283729
h=1/2,0.28240000000000004,0.27649569798764617
h=1/2,0.2828,0.2768729727595636
h=1/2,0.2832,0.27725014518127744
h=1/2,0.2836,0.2776272149899322
h=1/2,0.28400000000000003,0.27800418192266446
h=1/2,0.2844,0.27838104571660605
h=1/2,0.2848,0.27875780610888384
h=1/2,0.2852,0.27913446283661836
h=1/2,0.2856,0.2795110156369258
h=1/2,0.28600000000000003,0.2798874642469197
h=1/2,0.2864,0.2802638084037087
h=1/2,0.2868,0.2806400478443992
h=1/2,0.2872,0.2810161823060954
h=1/2,0.2876,0.28139221152589894
h=1/2,0.28800000000000003,0.2817681352409102
h=1/2,0.2884,0.2821439531882296
h=1/2,0.2888,0.2825196651049557
h=1/2,0.2892,0.28289527072818893
h=1/2,0.2896,0.28327076979502863
h=1/2,0.29000000000000004,0.2836461620425767
h=1/2,0.2904,0.2840214472079364
h=1/2,0.2908,0.28439662502821333
h=1/2,0.2912,0.28477169524051527
h=1/2,0.2916,0.2851466575819533
h=1/2,0.29200000000000004,0.285521511789643
h=1/2,0.2924,0.2858962576007037
h=1/2,0.2928,0.28627089475226086
h=1/2,0.2932,0.2866454229814431
h=1/2,0.2936,0.287019842025386
h=1/2,0.29400000000000004,0.28739415162123155
h=1/2,0.2944,0.2877683515061295
h=1/2,0.2948,0.2881424414172359
h=1/2,0.2952,0.2885164210917139
h=1/2,0.29560000000000003,0.28889029026673807
h=1/2,0.29600000000000004,0.28926404867948924
h=1/2,0.2964,0.28963769606715883
h=1/2,0.2968,0.2900112321669484
h=1/2,0.2972,0.29038465671606967
h=1/2,0.29760000000000003,0.29075796945174637
h=1/2,0.298,0.2911311701112127
h=1/2,0.2984,0.29150425843171535
h=1/2,0.2988,0.29187723415051403
h=1/2,0.2992,0.29225009700488147
h=1/2,0.29960000000000003,0.2926228467321037
h=1/2,0.3,0.2929954830694824
h=1/2,0.3004,0.29336800575433203
h=1/2,0.3008,0.2937404145239842
h=1/2,0.3012,0.29411270911578463
h=1/2,0.30160000000000003,0.29448488926709676
h=1/2,0.302,0.29485695471530027
h=1/2,0.3024,0.2952289051977926
h=1/2,0.3028,0.29560074045198914
h=1/2,0.3032,0.295972460215322
h=1/2,0.30360000000000004,0.29634406422524523
h=1/2,0.304,0.29671555221923085
h=1/2,0.3044,0.2970869239347708
h=1/2,0.3048,0.2974581791093776
h=1/2,0.3052,0.29782931748058544
h=1/2,0.30560000000000004,0.29820033878594937
h=1/2,0.306,0.2985712427630471
h=1/2,0.3064,0.2989420291494796
h=1/2,0.3068,0.2993126976828698
h=1/2,0.30720000000000003,0.2996832481008648
h=1/2,0.30760000000000004,0.3000536801411368
h=1/2,0.308,0.3004239935413821
h=1/2,0.3084,0.3007941880393222
h=1/2,0.3088,0.3011642633727041
h=1/2,0.30920000000000003,0.30153421927930274
h=1/2,0.30960000000000004,0.3019040554969197
h=1/2,0.31,0.3022737717633816
h=1/2,0.3104,0.3026433678165457
h=1/2,0.3108,0.3030128433942974
h=1/2,0.31120000000000003,0.30338219823455015
h=1/2,0.3116,0.3037514320752483
h=1/2,0.312,0.3041205446543646
h=1/2,0.3124,0.3044895357099039
h=1/2,0.3128,0.3048584049799017
h=1/2,0.31320000000000003,0.3052271522024261
h=1/2,0.3136,0.3055957771155758
h=1/2,0.314,0.3059642794574831
h=1/2,0.3144,0.30633265896631456
h=1/2,0.3148,0.30670091538026895
h=1/2,0.31520000000000004,0.30706904843758176
h=1/2,0.3156,0.30743705787652015
h=1/2,0.316,0.30780494343538933
h=1/2,0.3164,0.3081727048525306
h=1/2,0.3168,0.30854034186631957
h=1/2,0.31720000000000004,0.3089078542151706
h=1/2,0.3176,0.30927524163753567
h=1/2,0.318,0.30964250387190434
h=1/2,0.3184,0.3100096406568058
h=1/2,0.31880000000000003,0.31037665173080725
h=1/2,0.31920000000000004,0.31074353683251593
h=1/2,0.3196,0.3111102957005808
h=1/2,0.32,0.3114769280736893
h=1/2,0.3204,0.3118434336905711
h=1/2,0.32080000000000003,0.31220981229000005
h=1/2,0.32120000000000004,0.3125760636107888
h=1/2,0.3216,0.3129421873917955
h=1/2,0.322,0.3133081833719206
h=1/2,0.3224,0.3136740512901093
h=1/2,0.32280000000000003,0.31403979088535094
h=1/2,0.32320000000000004,0.31440540189668026
h=1/2,0.3236,0.31477088406317766
h=1/2,0.324,0.31513623712396965
h=1/2,0.3244,0.3155014608182297
h=1/2,0.32480000000000003,0.3158665548851788
h=1/2,0.3252,0.3162315190640846
h=1/2,0.3256,0.3165963530942642
h=1/2,0.326,0.3169610567150832
h=1/2,0.3264,0.3173256296659573
h=1/2,0.32680000000000003,0.3176900716863513
h=1/2,0.3272,0.31805438251578083
h=1/2,0.3276,0.31841856189381307
h=1/2,0.328,0.31878260956006566
h=1/2,0.3284,0.3191465252542098
h=1/2,0.32880000000000004,0.31951030871596847
h=1/2,0.3292,0.3198739596851175
h=1/2,0.3296,0.3202374779014888
h=1/2,0.33,0.32060086310496577
h=1/2,0.3304,0.32096411503548744
h=1/2,0.33080000000000004,0.321327233433049
h=1/2,0.3312,0.3216902180377012
h=1/2,0.3316,0.3220530685895518
h=1/2,0.332,0.32241578482876393
h=1/2,0.33240000000000003,0.3227783664955599
h=1/2,0.33280000000000004,0.3231408133302205
h=1/2,0.3332,0.32350312507308243
h=1/2,0.3336,0.3238653014645446
h=1/2,0.334,0.32422734224506433
h=1/2,0.33440000000000003,0.3245892471551597
h=1/2,0.33480000000000004,0.3249510159354082
h=1/2,0.3352,0.3253126483264505
h=1/2,0.3356,0.3256741440689887
h=1/2,0.336,0.3260355029037858
h=1/2,0.33640000000000003,0.32639672457166985
h=1/2,0.33680000000000004,0.3267578088135317
h=1/2,0.3372,0.3271187553703254
h=1/2,0.3376,0.3274795639830708
h=1/2,0.338,0.32784023439285287
h=1/2,0.33840000000000003,0.3282007663408218
h=1/2,0.3388,0.3285611595681935
h=1/2,0.3392,0.3289214138162515
h=1/2,0.3396,0.3292815288263466
h=1/2,0.34,0.329641504339897
h=1/2,0.34040000000000004,0.33000134009839016
h=1/2,0.3408,0.3303610358433812
h=1/2,0.3412,0.33072059131649595
h=1/2,0.3416,0.33108000625942957
h=1/2,0.342,0.3314392804139477
h=1/2,0.34240000000000004,0.3317984135218883
h=1/2,0.3428,0.3321574053251596
h=1/2,0.3432,0.3325162555657428
h=1/2,0.3436,0.33287496398569155
h=1/2,0.34400000000000003,0.33323353032713277
h=1/2,0.34440000000000004,0.33359195433226846
h=1/2,0.3448,0.3339502357433724
h=1/2,0.3452,0.3343083743027958
h=1/2,0.3456,0.3346663697529638
h=1/2,0.34600000000000003,0.3350242218363784
h=1/2,0.34640000000000004,0.33538193029561847
h=1/2,0.3468,0.3357394948733394
h=1/2,0.3472,0.3360969153122738
h=1/2,0.3476,0.3364541913552322
h=1/2,0.34800000000000003,0.33681132274510667
h=1/2,0.34840000000000004,0.33716830922486524
h=1/2,0.3488,0.3375251505375573
h=1/2,0.3492,0.33788184642631247
h=1/2,0.3496,0.33823839663434135
h=1/2,0.35000000000000003,0.3385948009049362
h=1/2,0.3504,0.3389510589814708
h=1/2,0.3508,0.3393071706074014
h=1/2,0.3512,0.3396631355262678
h=1/2,0.3516,0.34001895348169303
h=1/2,0.35200000000000004,0.34037462421738585
h=1/2,0.3524,0.34073014747713704
h=1/2,0.3528,0.34108552300482475
h=1/2,0.3532,0.3414407505444121
h=1/2,0.3536,0.34179582983994894
h=1/2,0.35400000000000004,0.3421507606355718
h=1/2,0.3544,0.34250554267550554
h=1/2,0.3548,0.3428601757040609
h=1/2,0.3552,0.34321465946563917
h=1/2,0.3556,0.34356899370473015
h=1/2,0.35600000000000004,0.3439231781659132
h=1/2,0.3564,0.34427721259385813
h=1/2,0.3568,0.34463109673332465
h=1/2,0.3572,0.3449848303291645
h=1/2,0.35760000000000003,0.34533841312632124
h=1/2,0.35800000000000004,0.34569184486983046
h=1/2,0.3584,0.3460451253048213
h=1/2,0.3588,0.3463982541765145
h=1/2,0.3592,0.34675123123022705
h=1/2,0.35960000000000003,0.3471040562113698
h=1/2,0.36000000000000004,0.34745672886544793
h=1/2,0.3604,0.34780924893806286
h=1/2,0.3608,0.34816161617491226
h=1/2,0.3612,0.3485138303217897
h=1/2,0.36160000000000003,0.34886589112458694
h=1/2,0.36200000000000004,0.34921779832929406
h=1/2,0.3624,0.3495695516819977
h=1/2,0.3628,0.3499211509288843
h=1/2,0.3632,0.35027259581623965
h=1/2,0.36360000000000003,0.3506238860904506
h=1/2,0.364,0.3509750214980024
h=1/2,0.3644,0.3513260017854828
h=1/2,0.3648,0.35167682669958167
h=1/2,0.3652,0.3520274959870892
h=1/2,0.36560000000000004,0.35237800939489966
h=1/2,0.366,0.35272836667000973
h=1/2,0.3664,0.3530785675595214
h=1/2,0.3668,0.3534286118106387
h=1/2,0.3672,0.35377849917067267
h=1/2,0.36760000000000004,0.3541282293870382
h=1/2,0.368,0.3544778022072566
h=1/2,0.3684,0.3548272173789569
h=1/2,0.3688,0.35517647464987273
h=1/2,0.36920000000000003,0.35552557376784794
h=1/2,0.36960000000000004,0.3558745144808314
h=1/2,0.37,0.35622329653688417
h=1/2,0.3704,0.35657191968417407
h=1/2,0.3708,0.3569203836709791
h=1/2,0.37120000000000003,0.35726868824568825
h=1/2,0.37160000000000004,0.3576168331568009
h=1/2,0.372,0.3579648181529273
h=1/2,0.3724,0.358312642982791
h=1/2,0.3728,0.3586603073952266
h=1/2,0.37320000000000003,0.3590078111391824
h=1/2,0.37360000000000004,0.35935515396371964
h=1/2,0.374,0.359702335618015
h=1/2,0.3744,0.3600493558513577
h=1/2,0.3748,0.36039621441315456
h=1/2,0.37520000000000003,0.36074291105292505
h=1/2,0.37560000000000004,0.3610894455203084
h=1/2,0.376,0.3614358175650579
h=1/2,0.3764,0.36178202693704514
h=1/2,0.3768,0.36212807338626024
h=1/2,0.37720000000000004,0.36247395666281057
h=1/2,0.3776,0.36281967651692276
h=1/2,0.378,0.36316523269894313
h=1/2,0.3784,0.36351062495933856
h=1/2,0.3788,0.36385585304869533
h=1/2,0.37920000000000004,0.36420091671772115
h=1/2,0.3796,0.36454581571724637
h=1/2,0.38,0.3648905497982224
h=1/2,0.3804,0.36523511871172387
h=1/2,0.3808,0.36557952220894874
h=1/2,0.38120000000000004,0.3659237600412174
h=1/2,0.3816,0.3662678319599772
h=1/2,0.382,0.36661173771679817
h=1/2,0.3824,0.3669554770633768
h=1/2,0.38280000000000003,0.3672990497515348
h=1/2,0.38320000000000004,0.3676424555332215
h=1/2,0.3836,0.36798569416051197
h=1/2,0.384,0.3683287653856089
h=1/2,0.3844,0.36867166896084497
h=1/2,0.38480000000000003,0.36901440463867896
h=1/2,0.38520000000000004,0.36935697217170077
h=1/2,0.3856,0.3696993713126289
h=1/2,0.386,0.37004160181431217
h=1/2,0.3864,0.37038366342973056
h=1/2,0.38680000000000003,0.3707255559119956
h=1/2,0.38720000000000004,0.3710672790143501
h=1/2,0.3876,0.37140883249016926
h=1/2,0.388,0.37175021609296144
h=1/2,0.3884,0.3720914295763689
h=1/2,0.38880000000000003,0.37243247269416696
h=1/2,0.38920000000000005,0.3727733452002657
h=1/2,0.3896,0.3731140468487115
h=1/2,0.39,0.37345457739368454
h=1/2,0.3904,0.37379493658950264
h=1/2,0.39080000000000004,0.3741351241906185
h=1/2,0.3912,0.37447513995162385
h=1/2,0.3916,0.3748149836272478
h=1/2,0.392,0.3751546549723563
h=1/2,0.3924,0.3754941537419562
h=1/2,0.39280000000000004,0.3758334796911924
h=1/2,0.3932,0.3761726325753493
h=1/2,0.3936,0.37651161214985235
h=1/2,0.394,0.3768504181702691
h=1/2,0.39440000000000003,0.37718905039230577
h=1/2,0.39480000000000004,0.377527508571813
h=1/2,0.3952,0.37786579246478313
h=1/2,0.3956,0.3782039018273512
h=1/2,0.396,0.3785418364157966
h=1/2,0.39640000000000003,0.3788795959865419
h=1/2,0.39680000000000004,0.37921718029615525
h=1/2,0.3972,0.37955458910134937
h=1/2,0.3976,0.379891822158983
h=1/2,0.398,0.38022887922606047
h=1/2,0.39840000000000003,0.3805657600597342
h=1/2,0.39880000000000004,0.380902464417303
h=1/2,0.3992,0.38123899205621287
h=1/2,0.3996,0.38157534273405963
h=1/2,0.4,0.3819115162085868
h=1/2,0.40040000000000003,0.3822475122376885
h=1/2,0.40080000000000005,0.3825833305794073
h=1/2,0.4012,0.3829189709919372
h=1/2,0.4016,0.38325443323362346
h=1/2,0.402,0.3835897170629619
h=1/2,0.40240000000000004,0.3839248222386006
h=1/2,0.40280000000000005,0.38425974851934136
h=1/2,0.4032,0.3845944956641378
h=1/2,0.4036,0.38492906343209726
h=1/2,0.404,0.3852634515824814
h=1/2,0.40440000000000004,0.3855976598747076
h=1/2,0.4048,0.3859316880683468
h=1/2,0.4052,0.3862655359231267
h=1/2,0.4056,0.3865992031989313
h=1/2,0.406,0.38693268965580013
h=1/2,0.40640000000000004,0.3872659950539315
h=1/2,0.4068,0.3875991191536808
h=1/2,0.4072,0.38793206171556194
h=1/2,0.4076,0.3882648225002478
h=1/2,0.40800000000000003,0.3885974012685696
h=1/2,0.40840000000000004,0.3889297977815207
h=1/2,0.4088,0.389262011800253
h=1/2,0.4092,0.38959404308607953
h=1/2,0.4096,0.3899258914004758
h=1/2,0.41000000000000003,0.39025755650507826
h=1/2,0.41040000000000004,0.3905890381616864
h=1/2,0.4108,0.3909203361322628
h=1/2,0.4112,0.3912514501789335
h=1/2,0.4116,0.3915823800639881
h=1/2,0.41200000000000003,0.3919131255498814
h=1/2,0.41240000000000004,0.39224368639923357
h=1/2,0.4128,0.39257406237482895
h=1/2,0.4132,0.3929042532396204
h=1/2,0.4136,0.3932342587567252
h=1/2,0.41400000000000003,0.3935640786894291
h=1/2,0.41440000000000005,0.3938937128011855
h=1/2,0.4148,0.39422316085561404
h=1/2,0.4152,0.3945524226165067
h=1/2,0.4156,0.3948814978478218
h=1/2,0.41600000000000004,0.3952103863136883
h=1/2,0.4164,0.39553908777840563
h=1/2,0.4168,0.39586760200644344
h=1/2,0.4172,0.39619592876244425
h=1/2,0.4176,0.39652406781121996
h=1/2,0.41800000000000004,0.3968520189177565
h=1/2,0.4184,0.39717978184721286
h=1/2,0.4188,0.3975073563649205
h=1/2,0.4192,0.3978347422363838
h=1/2,0.41960000000000003,0.3981619392272847
h=1/2,0.42000000000000004,0.39848894710347627
h=1/2,0.4204,0.39881576563099025
h=1/2,0.4208,0.39914239457603157
h=1/2,0.4212,0.3994688337049842
h=1/2,0.42160000000000003,0.3997950827844067
h=1/2,0.42200000000000004,0.40012114158103584
h=1/2,0.4224,0.4004470098617873
h=1/2,0.4228,0.40077268739375416
h=1/2,0.4232,0.40109817394420905
h=1/2,0.42360000000000003,0.40142346928060374
h=1/2,0.42400000000000004,0.40174857317056933
h=1/2,0.4244,0.40207348538191984
